ticker,fy_end,revenue,net_income,ebit,ocf,capex,fcf,assets,equity,total_debt,cash,dividends_paid,eps
AMD,2024-12-28,25785000000.0,1641000000.0,1900000000.0,3041000000.0,636000000.0,2405000000.0,69226000000.0,57568000000.0,1721000000.0,3787000000.0,,1.0
AMD,2025-12-27,34639000000.0,4335000000.0,3694000000.0,7709000000.0,974000000.0,6735000000.0,76926000000.0,62999000000.0,3222000000.0,5539000000.0,,2.65
AME,2020-12-31,4540029000.0,872439000.0,1027884000.0,1280980000.0,74199000.0,1206781000.0,10357483000.0,5949346000.0,2413725000.0,1212822000.0,165035000.0,3.77
AME,2021-12-31,5546514000.0,990053000.0,1308670000.0,1160457000.0,110671000.0,1049786000.0,11898187000.0,6871884000.0,2544241000.0,346772000.0,184595000.0,4.25
AME,2022-12-31,6150530000.0,1159542000.0,1500692000.0,1149373000.0,139005000.0,1010368000.0,12431120000.0,7476512000.0,2385007000.0,345386000.0,202169000.0,5.01
AME,2023-12-31,6596950000.0,1313188000.0,1707459000.0,1735296000.0,136249000.0,1599047000.0,15023533000.0,8730191000.0,3313347000.0,409804000.0,230329000.0,5.67
AME,2024-12-31,6941180000.0,1376124000.0,1779562000.0,1828848000.0,127075000.0,1701773000.0,14631169000.0,9655304000.0,2079721000.0,373999000.0,258782000.0,5.93
AME,2025-12-31,7401116000.0,1480142000.0,1910317000.0,1801763000.0,130248000.0,1671515000.0,16067543000.0,10628786000.0,2283309000.0,457951000.0,285345000.0,6.4
AMGN,2020-12-31,25424000000.0,7264000000.0,9139000000.0,10497000000.0,608000000.0,9889000000.0,62948000000.0,9409000000.0,32986000000.0,6266000000.0,3755000000.0,12.309999999999999
AMGN,2021-12-31,25979000000.0,5893000000.0,7639000000.0,9261000000.0,880000000.0,8381000000.0,61165000000.0,6700000000.0,33309000000.0,7989000000.0,4013000000.0,10.28
AMGN,2022-12-31,26323000000.0,6552000000.0,9566000000.0,9721000000.0,936000000.0,8785000000.0,65121000000.0,3661000000.0,38945000000.0,7629000000.0,4196000000.0,12.11
AMGN,2023-12-31,28190000000.0,6717000000.0,7897000000.0,8471000000.0,1112000000.0,7359000000.0,97154000000.0,6232000000.0,64613000000.0,10944000000.0,4556000000.0,12.49
AMGN,2024-12-31,33424000000.0,4090000000.0,7258000000.0,11490000000.0,1096000000.0,10394000000.0,91839000000.0,5877000000.0,60099000000.0,11973000000.0,4832000000.0,7.56
AMGN,2025-12-31,36751000000.0,7711000000.0,9080000000.0,9958000000.0,1858000000.0,8100000000.0,90586000000.0,8658000000.0,54604000000.0,9129000000.0,5124000000.0,14.23
AMP,2020-12-31,11958000000.0,1534000000.0,1831000000.0,4623000000.0,147000000.0,4476000000.0,165883000000.0,6131000000.0,44000000.0,8903000000.0,497000000.0,11.860000000000001
AMP,2021-12-31,13389000000.0,3417000000.0,4185000000.0,3325000000.0,120000000.0,3205000000.0,177735000000.0,4837000000.0,40000000.0,9569000000.0,511000000.0,28.48
AMP,2022-12-31,14334000000.0,3149000000.0,3931000000.0,4407000000.0,182000000.0,4225000000.0,158852000000.0,3803000000.0,30000000.0,8755000000.0,534000000.0,27.71
AMP,2023-12-31,16096000000.0,2556000000.0,3234000000.0,4685000000.0,184000000.0,4501000000.0,175191000000.0,4729000000.0,20000000.0,8620000000.0,550000000.0,23.71
AMP,2024-12-31,17926000000.0,3401000000.0,4267000000.0,6595000000.0,176000000.0,6419000000.0,181403000000.0,5228000000.0,9000000.0,9489000000.0,574000000.0,33.05
AMP,2025-12-31,18911000000.0,3563000000.0,4504000000.0,8323000000.0,162000000.0,8161000000.0,190904000000.0,6549000000.0,0.0,11158000000.0,596000000.0,36.28
AMT,2020-12-31,495700000.0,1690600000.0,2887500000.0,3881400000.0,1031700000.0,2849700000.0,47233500000.0,4093500000.0,29287500000.0,1746300000.0,1928200000.0,3.79
AMT,2021-12-31,717200000.0,2567700000.0,3132000000.0,4819900000.0,1376700000.0,3443200000.0,69887900000.0,5081200000.0,43254200000.0,1949900000.0,2271000000.0,5.66
AMT,2022-12-31,840700000.0,1765800000.0,2738600000.0,3696200000.0,1873600000.0,1822600000.0,67194500000.0,5572400000.0,38670200000.0,1548900000.0,2715300000.0,3.8199999999999994
AMT,2023-12-31,747300000.0,1483300000.0,3125500000.0,4722400000.0,1798100000.0,2924300000.0,66027600000.0,4198200000.0,38801300000.0,1753700000.0,3006700000.0,3.18
AMT,2024-12-31,774600000.0,2255000000.0,4516500000.0,5290500000.0,1590000000.0,3700500000.0,61077400000.0,3382200000.0,36501800000.0,1999600000.0,3027300000.0,4.8100000000000005
AMT,2025-12-31,935900000.0,2529500000.0,4845800000.0,5464000000.0,1680400000.0,3783600000.0,63190400000.0,3652500000.0,37220300000.0,1474800000.0,3180800000.0,5.4
AMZN,2020-12-31,386064000000.0,21331000000.0,22899000000.0,66064000000.0,40140000000.0,25924000000.0,321195000000.0,93404000000.0,32971000000.0,42122000000.0,,2.0885
AMZN,2021-12-31,469822000000.0,33364000000.0,24879000000.0,46327000000.0,61053000000.0,-14726000000.0,420549000000.0,138245000000.0,50235000000.0,36220000000.0,,3.24
AMZN,2022-12-31,513983000000.0,-2722000000.0,12248000000.0,46752000000.0,63645000000.0,-16893000000.0,462675000000.0,146043000000.0,70149000000.0,53888000000.0,,-0.27
AMZN,2023-12-31,574785000000.0,30425000000.0,36852000000.0,84946000000.0,52729000000.0,32217000000.0,527854000000.0,201875000000.0,66808000000.0,73387000000.0,,2.9
AMZN,2024-12-31,637959000000.0,59248000000.0,68593000000.0,115877000000.0,82999000000.0,32878000000.0,624894000000.0,285970000000.0,57640000000.0,78779000000.0,,5.53
AMZN,2025-12-31,716924000000.0,77670000000.0,79975000000.0,139514000000.0,131819000000.0,7695000000.0,818042000000.0,411065000000.0,68396000000.0,86810000000.0,,7.17
ANET,2020-12-31,2317512000.0,634557000.0,699684000.0,735114000.0,15384000.0,719730000.0,4738919000.0,3320291000.0,,893219000.0,,0.499375
ANET,2021-12-31,2948037000.0,841.0,924739000.0,1015856000.0,64736000.0,951120000.0,5734429000.0,3978600000.0,,620813000.0,,0.6575
ANET,2022-12-31,4381310000.0,1352.0,1527106000.0,492813000.0,44644000.0,448169000.0,6775410000.0,4885800000.0,,671707000.0,,1.07
ANET,2023-12-31,5860200000.0,2087.0,2257300000.0,2034000000.0,34400000.0,1999600000.0,9956635000.0,7219000000.0,,1938606000.0,,1.65
ANET,2024-12-31,7003100000.0,2852.0,2944600000.0,3708200000.0,32000000.0,3676200000.0,14043900000.0,9994800000.0,,2762400000.0,,2.23
ANET,2025-12-31,9005700000.0,3511.0,3856100000.0,4371900000.0,119500000.0,4252400000.0,19448600000.0,12370500000.0,,1963900000.0,,2.75
AON,2020-12-31,11066000000.0,1969000000.0,2781000000.0,2783000000.0,141000000.0,2642000000.0,32114000000.0,3495000000.0,7729000000.0,884000000.0,412000000.0,8.45
AON,2021-12-31,12193000000.0,1255000000.0,2090000000.0,2182000000.0,137000000.0,2045000000.0,31917000000.0,1061000000.0,9392000000.0,544000000.0,447000000.0,5.55
AON,2022-12-31,12479000000.0,2589000000.0,3669000000.0,3219000000.0,196000000.0,3023000000.0,32704000000.0,-529000000.0,10770000000.0,690000000.0,463000000.0,12.14
AON,2023-12-31,13376000000.0,2564000000.0,3785000000.0,3435000000.0,252000000.0,3183000000.0,33959000000.0,-826000000.0,11199000000.0,778000000.0,489000000.0,12.51
AON,2024-12-31,15698000000.0,2654000000.0,3835000000.0,3035000000.0,218000000.0,2817000000.0,48965000000.0,6121000000.0,17016000000.0,1085000000.0,562000000.0,12.49
AON,2025-12-31,17181000000.0,3695000000.0,4344000000.0,3481000000.0,263000000.0,3218000000.0,50784000000.0,9352000000.0,15249000000.0,1195000000.0,629000000.0,17.02
AOS,2020-12-31,2895300000.0,344900000.0,503200000.0,562100000.0,56800000.0,505300000.0,3160700000.0,1848300000.0,113200000.0,573100000.0,158700000.0,2.13
AOS,2021-12-31,3538900000.0,487100000.0,682000000.0,641100000.0,75100000.0,566000000.0,3474400000.0,1832200000.0,196700000.0,443300000.0,170100000.0,3.02
AOS,2022-12-31,3753900000.0,235700000.0,362000000.0,391400000.0,70300000.0,321100000.0,3332300000.0,1747700000.0,344500000.0,391200000.0,177200000.0,1.5099999999999998
AOS,2023-12-31,3852800000.0,556600000.0,745500000.0,670300000.0,72600000.0,597700000.0,3213900000.0,1844400000.0,127300000.0,339900000.0,183500000.0,3.6899999999999995
AOS,2024-12-31,3818100000.0,533600000.0,707700000.0,581800000.0,108000000.0,473800000.0,3240000000.0,1883500000.0,193200000.0,239600000.0,190400000.0,3.63
AOS,2025-12-31,3830200000.0,546200000.0,728600000.0,616800000.0,70800000.0,546000000.0,3142800000.0,1858000000.0,155000000.0,174500000.0,195700000.0,3.85
APA,2020-12-31,-4860000000.0,-4860000000.0,-4102000000.0,1388000000.0,,,12746000000.0,-1639000000.0,8772000000.0,262000000.0,123000000.0,-12.86
APA,2021-12-31,973000000.0,973000000.0,2860000000.0,3496000000.0,,,13303000000.0,-1595000000.0,7510000000.0,302000000.0,52000000.0,2.59
APA,2022-12-31,3674000000.0,3674000000.0,5565000000.0,4943000000.0,,,13147000000.0,423000000.0,5453000000.0,245000000.0,207000000.0,11.02
APA,2023-12-31,2855000000.0,2855000000.0,3696000000.0,3129000000.0,,,15244000000.0,2655000000.0,5188000000.0,87000000.0,308000000.0,9.25
APA,2024-12-31,804000000.0,804000000.0,2444000000.0,3620000000.0,,,19390000000.0,5280000000.0,6044000000.0,625000000.0,353000000.0,2.27
APA,2025-12-31,1434000000.0,1434000000.0,3087000000.0,4545000000.0,,,17761000000.0,6093000000.0,4493000000.0,516000000.0,360000000.0,3.99
APD,2020-09-30,8856300000.0,1886700000.0,2237600000.0,3264700000.0,2509000000.0,755700000.0,25168500000.0,12079800000.0,7140600000.0,5253000000.0,1103600000.0,8.49
APD,2021-09-30,10323000000.0,2099100000.0,2281400000.0,3335200000.0,2464200000.0,871000000.0,26859200000.0,13539700000.0,6878100000.0,4468900000.0,1256700000.0,9.43
APD,2022-09-30,12698600000.0,2256100000.0,2338800000.0,3170600000.0,2926500000.0,244100000.0,27192600000.0,13144000000.0,6444500000.0,2711000000.0,1383300000.0,10.14
APD,2023-09-30,12600000000.0,2300200000.0,2494600000.0,3205700000.0,4626400000.0,-1420700000.0,32002500000.0,14312900000.0,10305800000.0,1617000000.0,1496600000.0,10.33
APD,2024-09-30,12100600000.0,3828200000.0,4466100000.0,3646700000.0,6796700000.0,-3150000000.0,39574600000.0,17036500000.0,14227900000.0,2979700000.0,1564900000.0,17.18
APD,2025-09-30,12037300000.0,-394500000.0,-877000000.0,3256800000.0,7022600000.0,-3765800000.0,41059500000.0,15024900000.0,17698400000.0,1856000000.0,1584100000.0,-1.77
APH,2020-12-31,8598900000.0,1203400000.0,1638400000.0,1592000000.0,276800000.0,1315200000.0,12327300000.0,5384900000.0,3636200000.0,1702000000.0,297600000.0,0.48875
APH,2021-12-31,10876300000.0,1590000000.0,2105100000.0,1540100000.0,360400000.0,1179700000.0,14678400000.0,6302000000.0,4795900000.0,1197100000.0,346700000.0,0.635
APH,2022-12-31,12623000000.0,1902000000.0,2585800000.0,2174600000.0,383800000.0,1790800000.0,15326200000.0,7015600000.0,4575000000.0,1373100000.0,477400000.0,0.765
APH,2023-12-31,12554700000.0,1928000000.0,2559600000.0,2528700000.0,372800000.0,2155900000.0,16526400000.0,8346500000.0,3983500000.0,1475000000.0,500600000.0,0.775
APH,2024-12-31,15222700000.0,2424000000.0,3156900000.0,2814700000.0,665400000.0,2149300000.0,21440200000.0,9792000000.0,6484400000.0,3317000000.0,595100000.0,0.96
APH,2025-12-31,23094700000.0,4270000000.0,5868600000.0,5374700000.0,996600000.0,4378100000.0,36236900000.0,13413100000.0,14564800000.0,11130600000.0,802200000.0,1.67
APO,2020-12-31,2354000000.0,157000000.0,553000000.0,-1616000000.0,,,,5513000000.0,,1556000000.0,550000000.0,
APO,2021-12-31,5951000000.0,1802000000.0,4861000000.0,1064000000.0,,,30502000000.0,3789000000.0,3134000000.0,917000000.0,517000000.0,7.32
APO,2022-12-31,10968000000.0,-1961000000.0,-4246000000.0,3789000000.0,,,257217000000.0,6640000000.0,6472000000.0,8980000000.0,962000000.0,-3.4299999999999997
APO,2023-12-31,32644000000.0,5001000000.0,5586000000.0,6322000000.0,,,313488000000.0,14044000000.0,8092000000.0,17691000000.0,1012000000.0,8.28
APO,2024-12-31,26114000000.0,4480000000.0,7435000000.0,3253000000.0,,,377895000000.0,17253000000.0,10588000000.0,17112000000.0,1092000000.0,7.33
APO,2025-12-31,32049000000.0,3395000000.0,6677000000.0,7246000000.0,,,460949000000.0,23341000000.0,13364000000.0,20591000000.0,1201000000.0,5.54
APP,2020-12-31,1451086000.0,-125187000.0,-62042000.0,222883000.0,3241000.0,219642000.0,2154593000.0,-158545000.0,1599200000.0,317235000.0,,-0.58
APP,2021-12-31,2793104000.0,35000000.0,150016000.0,361851000.0,1390000.0,360461000.0,6163579000.0,2138090000.0,3227644000.0,1520504000.0,,0.09
APP,2022-12-31,2817058000.0,-193000000.0,-47791000.0,412773000.0,662000.0,412111000.0,5847846000.0,1902677000.0,3211722000.0,1080484000.0,,-0.52
APP,2023-12-31,1841762000.0,357000000.0,772411000.0,1061510000.0,4246000.0,1057264000.0,5359187000.0,1256329000.0,3120906000.0,502152000.0,,0.98
APP,2024-12-31,3224058000.0,1580000000.0,1910956000.0,2099011000.0,4776000.0,2094235000.0,5869259000.0,1089818000.0,3508983000.0,697030000.0,,4.53
APP,2025-12-31,5480717000.0,3334000000.0,4151914000.0,3971094000.0,,,7259610000.0,2134671000.0,3530468000.0,2487096000.0,,9.75
APTV,2020-12-31,13066000000.0,1804000000.0,2118000000.0,1413000000.0,584000000.0,829000000.0,17522000000.0,7905000000.0,4101000000.0,2821000000.0,56000000.0,6.8
APTV,2021-12-31,15618000000.0,590000000.0,1189000000.0,1222000000.0,611000000.0,611000000.0,18007000000.0,8347000000.0,4067000000.0,3139000000.0,0.0,1.9500000000000002
APTV,2022-12-31,17489000000.0,594000000.0,1263000000.0,1263000000.0,844000000.0,419000000.0,21884000000.0,8809000000.0,6491000000.0,1531000000.0,0.0,1.95
APTV,2023-12-31,20051000000.0,2938000000.0,1559000000.0,1896000000.0,906000000.0,990000000.0,24427000000.0,11548000000.0,6213000000.0,1640000000.0,,10.36
APTV,2024-12-31,19713000000.0,1787000000.0,1842000000.0,2446000000.0,830000000.0,1616000000.0,23458000000.0,8796000000.0,8352000000.0,1573000000.0,,6.88
APTV,2025-12-31,20398000000.0,165000000.0,1184000000.0,2185000000.0,656000000.0,1529000000.0,23413000000.0,9207000000.0,7490000000.0,1575000000.0,,0.7600000000000001
ARE,2020-12-31,1885637000.0,770959000.0,,882510000.0,,,22827878000.0,11725712000.0,7563286000.0,568532000.0,532980000.0,5.85
ARE,2021-12-31,2114150000.0,571247000.0,,1010197000.0,,,30219373000.0,16189542000.0,8791866000.0,361348000.0,655968000.0,3.82
ARE,2022-12-31,2588962000.0,521660000.0,,1294321000.0,,,35523399000.0,18972387000.0,10159762000.0,825193000.0,757742000.0,3.18
ARE,2023-12-31,2885699000.0,103639000.0,,1630550000.0,,,36771402000.0,18471175000.0,11315642000.0,618190000.0,847483000.0,0.54
ARE,2024-12-31,3116394000.0,322949000.0,,1504524000.0,,,37527449000.0,17889042000.0,12244374000.0,552146000.0,898557000.0,1.8000000000000003
ARE,2025-12-31,3026556000.0,-1429570000.0,,1414046000.0,,,34081835000.0,15470070000.0,12400555000.0,549062000.0,911450000.0,-8.44
ARES,2020-12-31,1764046000.0,152142000.0,379478000.0,-425659000.0,,,15168992000.0,1193685000.0,1273000.0,539812000.0,,0.4612507390025569
ARES,2021-12-31,4212091000.0,386748000.0,1065690000.0,-2596045000.0,,,21605164000.0,1825227000.0,936000.0,343655000.0,,1.1725085828223691
ARES,2022-12-31,3055443000.0,167541000.0,510806000.0,-734112000.0,,,22002839000.0,1589239000.0,330000.0,389987000.0,,0.5079360732948652
ARES,2023-12-31,3631884000.0,474326000.0,1333063000.0,-233261000.0,,,24730500000.0,1893399000.0,,348274000.0,,
ARES,2024-12-31,3884781000.0,440961000.0,1275352000.0,2791154000.0,,,24884308000.0,3543646000.0,,1507976000.0,,1.3368667897182007
ARES,2025-12-31,5601482000.0,426113000.0,1286893000.0,3266959000.0,,,28633369000.0,4275463000.0,,488896000.0,,1.2918519287809844
ATO,2020-09-30,2821137000.0,601443000.0,824099000.0,1037999000.0,1935676000.0,-897677000.0,15359032000.0,6791203000.0,4531779000.0,20808000.0,282444000.0,4.91
ATO,2021-09-30,3407490000.0,665563000.0,904998000.0,-1084251000.0,1969540000.0,-3053791000.0,19608662000.0,7906889000.0,4930205000.0,116723000.0,323904000.0,5.12
ATO,2022-09-30,4201662000.0,774398000.0,920982000.0,977584000.0,2444420000.0,-1466836000.0,22192989000.0,9419091000.0,5945614000.0,51554000.0,375914000.0,5.6
ATO,2023-09-30,4275357000.0,885862000.0,1067147000.0,3459743000.0,2805973000.0,653770000.0,22516968000.0,10870064000.0,6796066000.0,15404000.0,430345000.0,6.1
ATO,2024-09-30,4165187000.0,1042895000.0,1355362000.0,1733746000.0,2937124000.0,-1203378000.0,25194465000.0,12157669000.0,7783646000.0,307340000.0,492950000.0,6.83
ATO,2025-09-30,4702755000.0,1198754000.0,1559971000.0,2049456000.0,3561399000.0,-1511943000.0,28249522000.0,13558890000.0,8908944000.0,202687000.0,553761000.0,7.46
AVGO,2020-11-01,23888000000.0,2663000000.0,4014000000.0,12061000000.0,463000000.0,11598000000.0,75933000000.0,23874000000.0,41062000000.0,7618000000.0,5235000000.0,0.629
AVGO,2021-10-31,27450000000.0,6437000000.0,8519000000.0,13764000000.0,443000000.0,13321000000.0,75570000000.0,24962000000.0,41499000000.0,12163000000.0,5913000000.0,1.5
AVGO,2022-10-30,33203000000.0,11495000000.0,14225000000.0,16736000000.0,424000000.0,16312000000.0,73249000000.0,22709000000.0,39478000000.0,12416000000.0,6733000000.0,2.65
AVGO,2023-10-29,35819000000.0,14082000000.0,16207000000.0,18085000000.0,452000000.0,17633000000.0,72861000000.0,23988000000.0,39184000000.0,14189000000.0,7645000000.0,3.3
AVGO,2024-11-03,51574000000.0,5895000000.0,13463000000.0,19962000000.0,548000000.0,19414000000.0,165645000000.0,67678000000.0,67566000000.0,9348000000.0,9814000000.0,1.23
AVGO,2025-11-02,63887000000.0,23126000000.0,25484000000.0,27537000000.0,623000000.0,26914000000.0,171092000000.0,81292000000.0,65136000000.0,16178000000.0,11142000000.0,4.77
AVY,2021-01-02,6971500000.0,555900000.0,737300000.0,751300000.0,201400000.0,549900000.0,6083900000.0,1484900000.0,2116800000.0,252300000.0,196800000.0,6.62
AVY,2022-01-01,8408300000.0,740100000.0,992600000.0,1046800000.0,255000000.0,791800000.0,7971600000.0,1924400000.0,3104700000.0,162700000.0,220600000.0,8.83
AVY,2022-12-31,9039300000.0,757100000.0,999300000.0,961000000.0,278100000.0,682900000.0,7950500000.0,2032200000.0,3102100000.0,167200000.0,238900000.0,9.21
AVY,2023-12-30,8364300000.0,503000000.0,694700000.0,826000000.0,265300000.0,560700000.0,8209800000.0,2127900000.0,3244300000.0,215000000.0,256700000.0,6.200000000000001
AVY,2024-12-28,8755700000.0,704900000.0,953500000.0,938800000.0,208800000.0,730000000.0,8404200000.0,2312300000.0,3152200000.0,329100000.0,277500000.0,8.73
AVY,2025-12-31,8855500000.0,688000000.0,925100000.0,881400000.0,169000000.0,712400000.0,8801700000.0,2242100000.0,3732900000.0,202800000.0,288400000.0,8.79
AWK,2020-12-31,3743000000.0,709000000.0,1248000000.0,1426000000.0,1822000000.0,-396000000.0,24766000000.0,6454000000.0,10611000000.0,547000000.0,389000000.0,3.91
AWK,2021-12-31,3914000000.0,1263000000.0,1196000000.0,1441000000.0,1764000000.0,-323000000.0,26075000000.0,7298000000.0,10925000000.0,116000000.0,428000000.0,6.949999999999999
AWK,2022-12-31,3763000000.0,820000000.0,1273000000.0,1108000000.0,2297000000.0,-1189000000.0,27787000000.0,7693000000.0,12101000000.0,85000000.0,467000000.0,4.51
AWK,2023-12-31,4217000000.0,944000000.0,1504000000.0,1874000000.0,2575000000.0,-701000000.0,30298000000.0,9797000000.0,11894000000.0,330000000.0,532000000.0,4.89
AWK,2024-12-31,4653000000.0,1051000000.0,1718000000.0,2045000000.0,2856000000.0,-811000000.0,32830000000.0,10332000000.0,13397000000.0,96000000.0,585000000.0,5.39
AWK,2025-12-31,5121000000.0,1111000000.0,1879000000.0,2059000000.0,3126000000.0,-1067000000.0,35442000000.0,10837000000.0,14365000000.0,98000000.0,633000000.0,5.69
AXON,2020-12-31,681003000.0,-1724000.0,-14150000.0,38481000.0,72629000.0,-34148000.0,1381023000.0,976255000.0,,155440000.0,,-0.029999999999999964
AXON,2021-12-31,865638000.0,-56339000.0,-163149000.0,124494000.0,49886000.0,74608000.0,1688210000.0,1050233000.0,,356332000.0,,-0.91
AXON,2022-12-31,1187143000.0,146930000.0,92973000.0,235361000.0,55802000.0,179559000.0,2851894000.0,1270666000.0,673967000.0,353684000.0,,2.03
AXON,2023-12-31,1560699000.0,175783000.0,156850000.0,189263000.0,59635000.0,129628000.0,3409174000.0,1615765000.0,677113000.0,598545000.0,,2.33
AXON,2024-12-31,2082526000.0,377034000.0,58540000.0,408312000.0,78785000.0,329527000.0,4474588000.0,2327665000.0,680289000.0,454844000.0,,4.8
